index,polynomial,operation,operand 1,operand 2,cost,order
1258,2x^2+25x+3,ADD,286,282,6,2
1259,3x^2+2x+1,ADD,316,1,4,2
1260,3x^2+3x+2,ADD,317,2,4,2
1261,3x^2+4x+3,ADD,318,3,4,2
1262,3x^2+5x+4,ADD,319,4,4,2
1263,3x^2+6x+5,ADD,320,5,4,2
1264,3x^2+8x+7,ADD,322,7,4,2
1265,3x^2+9x+8,ADD,323,8,4,2
1266,3x^2+10x+9,ADD,324,9,4,2
1267,4x^2+3x+1,ADD,354,1,4,2
1268,4x^2+4x+2,ADD,337,2,4,2
1269,4x^2+5x+3,ADD,369,3,4,2
1270,4x^2+6x+4,ADD,376,4,4,2
1271,4x^2+7x+5,ADD,383,5,4,2
1272,4x^2+8x+6,ADD,352,6,4,2
1273,4x^2+9x+7,ADD,396,7,4,2
1274,4x^2+11x+9,ADD,403,20,5,2
1275,4x^2+12x+10,ADD,452,10,4,2
1276,5x^2+5x+2,ADD,338,2,4,2
1277,5x^2+6x+3,ADD,377,3,4,2
1278,5x^2+7x+4,ADD,384,4,4,2
1279,5x^2+8x+5,ADD,390,5,4,2
1280,5x^2+9x+6,ADD,397,6,4,2
1281,5x^2+10x+7,ADD,353,7,4,2
1282,5x^2+11x+8,ADD,353,19,5,2
1283,7x^2+6x+1,ADD,378,1,4,2
1284,8x^2+7x+1,ADD,386,1,4,2
1285,9x^2+8x+1,ADD,393,1,4,2
1286,10x^2+9x+1,ADD,401,1,4,2
1287,11x^2+10x+1,ADD,408,1,5,2
1288,6x^2+8x+4,ADD,391,4,4,2
1289,7x^2+10x+5,ADD,405,5,4,2
1290,8x^2+12x+6,ADD,463,6,5,2
1291,6x^2+6x+2,ADD,339,2,4,2
1292,10x^2+10x+2,ADD,343,2,4,2
1293,11x^2+11x+2,ADD,498,2,5,2
1294,6x^2+12x+8,ADD,457,8,4,2
1295,6x^2+7x+3,ADD,385,3,4,2
1296,7x^2+8x+3,ADD,392,3,4,2
1297,8x^2+9x+3,ADD,400,3,4,2
1298,7x^2+9x+4,ADD,399,4,4,2
1299,8x^2+10x+4,ADD,406,4,4,2
1300,9x^2+11x+4,ADD,407,15,5,2
1301,6x^2+9x+5,ADD,398,5,4,2
1302,8x^2+11x+5,ADD,406,16,5,2
1303,9x^2+12x+5,ADD,525,2,5,2
1304,6x^2+10x+6,ADD,404,6,4,2
1305,7x^2+11x+6,ADD,405,17,5,2
1306,9x^2+13x+6,ADD,531,2,5,2
1307,6x^2+11x+7,ADD,404,18,5,2
1308,7x^2+12x+7,ADD,534,2,5,2
1309,8x^2+13x+7,ADD,535,2,5,2
1310,7x^2+13x+8,ADD,539,2,5,2
1311,8x^2+14x+8,ADD,465,8,5,2
1312,6x^2+13x+9,ADD,457,20,5,2
1313,7x^2+14x+9,ADD,556,9,4,2
1314,6x^2+14x+10,ADD,458,10,5,2
1315,3x^2+4x+4,ADD,318,4,4,2
1316,3x^2+5x+6,ADD,319,6,4,2
1317,3x^2+6x+8,ADD,320,8,4,2
1318,3x^2+7x+10,ADD,321,10,4,2
1319,4x^2+7x+6,ADD,383,6,4,2
1320,4x^2+8x+8,ADD,352,8,4,2
1321,4x^2+9x+10,ADD,396,10,4,2
1322,5x^2+10x+8,ADD,353,8,4,2
1323,5x^2+11x+10,ADD,353,21,5,2
1324,6x^2+9x+2,ADD,398,2,4,2
1325,7x^2+11x+2,ADD,405,13,5,2
1326,8x^2+13x+2,ADD,341,72,6,2
1327,9x^2+15x+2,ADD,621,2,5,2
1328,7x^2+12x+4,ADD,529,0,5,2
1329,8x^2+14x+4,ADD,465,4,5,2
1330,8x^2+15x+6,ADD,540,0,5,2
1331,6x^2+13x+10,ADD,457,21,5,2
1332,3x^2+6x+9,ADD,320,9,4,2
1333,4x^2+9x+9,ADD,396,9,4,2
1334,5x^2+10x+3,ADD,353,3,4,2
1335,6x^2+13x+3,ADD,457,14,5,2
1336,7x^2+16x+3,ADD,301,196,6,2
1337,6x^2+14x+6,ADD,458,6,5,2
1338,4x^2+9x+4,ADD,396,4,4,2
1339,5x^2+13x+4,ADD,571,0,5,2
1340,6x^2+17x+4,ADD,385,94,6,2
1341,4x^2+11x+5,ADD,403,16,5,2
1342,5x^2+16x+5,ADD,582,16,5,2
1343,4x^2+13x+6,ADD,452,17,5,2
1344,5x^2+19x+6,ADD,353,107,6,2
1345,5x^2+21x,ADD,595,0,4,2
1346,4x^2+15x+7,ADD,298,242,6,2
1347,4x^2+17x+8,ADD,454,19,5,2
1348,8x^2+15x,ADD,302,137,5,2
1349,6x^2+4x+1,ADD,363,1,4,2
1350,6x^2+12x+5,ADD,457,5,4,2
1351,6x^2+16x+7,ADD,459,7,5,2
1352,8x^2+5x+1,ADD,372,1,4,2
1353,8x^2+7x+2,ADD,386,2,4,2
1354,10x^2+8x+2,ADD,394,2,4,2
1355,12x^2+9x+2,ADD,430,2,5,2
1356,10x^2+10x+3,ADD,343,3,4,2
1357,6x^2+12x+9,ADD,457,9,4,2
1358,11x^2+6x+1,ADD,382,1,5,2
1359,3x^2+11x,ADD,324,0,4,2
1360,4x^2+11x,ADD,403,0,4,2
1361,6x^2+11x,ADD,404,0,4,2
1362,5x^2+11x,ADD,353,0,4,2
1363,7x^2+11x,ADD,405,0,4,2
1364,8x^2+11x,ADD,406,0,4,2
1365,9x^2+11x,ADD,407,0,4,2
1366,10x^2+11x,ADD,343,0,4,2
1367,3x^2+13x,ADD,594,0,4,2
1368,3x^2+17x,ADD,321,29,5,2
1369,3x^2+19x,ADD,608,0,4,2
1370,5x^2+13x,ADD,338,27,5,2
1371,5x^2+17x,ADD,353,26,5,2
1372,5x^2+19x,ADD,353,28,5,2
1373,7x^2+13x,ADD,340,25,5,2
1374,7x^2+17x,ADD,340,29,5,2
1375,7x^2+19x,ADD,399,29,5,2
1376,9x^2+17x,ADD,342,27,5,2
1377,9x^2+13x,ADD,342,23,5,2
1378,11x^2+13x,ADD,289,343,6,2
1379,3x^2+6x+2,ADD,320,2,4,2
1380,3x^2+10x+10,ADD,324,10,4,2
1381,4x^2+8x+2,ADD,352,2,4,2
1382,5x^2+10x+2,ADD,353,2,4,2
1383,6x^2+12x+2,ADD,457,2,4,2
1384,7x^2+14x+2,ADD,556,2,4,2
1385,8x^2+16x+2,ADD,462,2,4,2
1386,5x^2+11x+4,ADD,353,15,5,2
1387,6x^2+13x+4,ADD,457,15,5,2
1388,7x^2+15x+4,ADD,556,15,5,2
1389,8x^2+17x+4,ADD,462,15,5,2
1390,5x^2+12x+6,ADD,538,0,5,2
1391,7x^2+16x+6,ADD,573,2,5,2
1392,6x^2+15x+8,ADD,546,0,5,2
1393,3x^2+8x+3,ADD,322,3,4,2
1394,4x^2+11x+3,ADD,403,14,5,2
1395,4x^2+12x+6,ADD,452,6,4,2
1396,5x^2+14x+3,ADD,299,195,6,2
1397,6x^2+17x+3,ADD,385,87,6,2
1398,5x^2+15x+6,ADD,582,6,4,2
1399,6x^2+18x+6,ADD,460,6,4,2
1400,5x^2+16x+9,ADD,582,20,5,2
1401,4x^2+13x,ADD,452,0,4,2
1402,3x^2+10x+4,ADD,324,4,4,2
1403,4x^2+14x+4,ADD,453,4,5,2
1404,4x^2+15x+8,ADD,298,251,6,2
1405,5x^2+18x+4,ADD,299,209,6,2
1406,3x^2+12x+5,ADD,594,5,4,2
1407,4x^2+17x+5,ADD,454,16,5,2
1408,4x^2+19x,ADD,396,29,5,2
1409,3x^2+14x+6,ADD,297,228,6,2
1410,4x^2+20x+6,ADD,456,6,4,2
1411,4x^2+22x,ADD,452,29,5,2
1412,3x^2+16x+7,ADD,602,18,5,2
1413,4x^2+25x,ADD,609,0,4,2
1414,3x^2+18x+8,ADD,608,8,4,2
1415,10x^2+13x,ADD,343,22,5,2
1416,5x^2+9x+3,ADD,397,3,4,2
1417,5x^2+13x+5,ADD,338,99,6,2
1418,5x^2+17x+7,ADD,592,1,5,2
1419,7x^2+14x+5,ADD,556,5,4,2
1420,9x^2+7x+1,ADD,387,1,4,2
1421,11x^2+8x+1,ADD,395,1,5,2
1422,11x^2+10x+2,ADD,408,2,5,2
1423,7x^2+12x+3,ADD,301,155,6,2
1424,7x^2+14x+6,ADD,556,6,4,2
1425,9x^2+15x+3,ADD,621,3,5,2
1426,7x^2+18x+5,ADD,301,220,6,2
1427,3x^2+22x,ADD,612,0,4,2
1428,5x^2+22x,ADD,582,26,5,2
1429,3x^2+5x+1,ADD,319,1,4,2
1430,3x^2+9x+5,ADD,323,5,4,2
1431,3x^2+10x+6,ADD,324,6,4,2
1432,3x^2+11x+7,ADD,324,18,5,2
1433,3x^2+12x+8,ADD,594,8,4,2
1434,3x^2+13x+9,ADD,496,0,5,2
1435,3x^2+14x+10,ADD,497,0,5,2
1436,4x^2+6x+1,ADD,376,1,4,2
1437,4x^2+10x+5,ADD,403,5,4,2
1438,4x^2+12x+7,ADD,452,7,4,2
1439,4x^2+13x+8,ADD,452,19,5,2
1440,4x^2+14x+9,ADD,453,9,5,2
1441,4x^2+15x+10,ADD,551,0,5,2
1442,5x^2+7x+1,ADD,384,1,4,2
1443,6x^2+8x+1,ADD,391,1,4,2
1444,7x^2+9x+1,ADD,399,1,4,2
1445,8x^2+10x+1,ADD,406,1,4,2
1446,9x^2+11x+1,ADD,407,12,5,2
1447,10x^2+12x+1,ADD,464,1,5,2
1448,5x^2+8x+2,ADD,390,2,4,2
1449,7x^2+10x+2,ADD,405,2,4,2
1450,8x^2+11x+2,ADD,406,13,5,2
1451,9x^2+12x+2,ADD,516,0,5,2
1452,10x^2+13x+2,ADD,517,0,5,2
1453,6x^2+10x+3,ADD,404,3,4,2
1454,8x^2+12x+3,ADD,463,3,5,2
1455,9x^2+13x+3,ADD,525,0,5,2
1456,8x^2+13x+4,ADD,530,0,5,2
1457,9x^2+14x+4,ADD,531,0,5,2
1458,5x^2+11x+5,ADD,353,16,5,2
1459,5x^2+13x+7,ADD,542,0,5,2
1460,6x^2+14x+7,ADD,458,7,5,2
1461,7x^2+15x+7,ADD,510,0,5,2
1462,6x^2+17x,ADD,385,29,5,2
1463,3x^2+9x+3,ADD,323,3,4,2
1464,4x^2+12x+3,ADD,452,3,4,2
1465,5x^2+15x+3,ADD,582,3,4,2
1466,6x^2+18x+3,ADD,460,3,4,2
1467,5x^2+16x+6,ADD,582,17,5,2
1468,6x^2+22x,ADD,457,29,5,2
1469,3x^2+11x+4,ADD,324,15,5,2
1470,4x^2+15x+4,ADD,298,212,6,2
1471,4x^2+16x+8,ADD,454,8,4,2
1472,5x^2+19x+4,ADD,353,93,6,2
1473,4x^2+17x,ADD,454,0,4,2
1474,3x^2+13x+5,ADD,594,16,5,2
1475,4x^2+18x+5,ADD,455,5,5,2
1476,3x^2+15x+6,ADD,602,6,4,2
1477,4x^2+23x,ADD,454,26,5,2
1478,3x^2+17x+7,ADD,321,115,6,2
1479,4x^2+26x,ADD,454,29,5,2
1480,3x^2+19x+8,ADD,608,19,5,2
1481,5x^2+14x+5,ADD,299,218,6,2
1482,5x^2+18x+7,ADD,299,239,6,2
1483,7x^2+13x+4,ADD,340,90,6,2
1484,7x^2+15x+5,ADD,556,16,5,2
1485,11x^2+9x+1,ADD,402,1,5,2
1486,7x^2+13x+3,ADD,340,83,6,2
1487,10x^2+8x+1,ADD,394,1,4,2
1488,6x^2+13x,ADD,457,0,4,2
1489,8x^2+13x,ADD,341,24,5,2
1490,3x^2+23x,ADD,602,27,5,2
1491,5x^2+23x,ADD,582,27,5,2
1492,3x^2+6x+1,ADD,320,1,4,2
1493,3x^2+10x+5,ADD,324,5,4,2
1494,3x^2+12x+7,ADD,594,7,4,2
1495,3x^2+13x+8,ADD,594,19,5,2
1496,3x^2+14x+9,ADD,598,1,5,2
1497,3x^2+15x+10,ADD,602,10,4,2
1498,4x^2+7x+1,ADD,383,1,4,2
1499,4x^2+9x+3,ADD,396,3,4,2
1500,4x^2+13x+7,ADD,452,18,5,2
1501,4x^2+16x+10,ADD,454,10,4,2
1502,5x^2+8x+1,ADD,390,1,4,2
1503,6x^2+9x+1,ADD,398,1,4,2
1504,7x^2+10x+1,ADD,405,1,4,2
1505,8x^2+11x+1,ADD,406,12,5,2
1506,9x^2+12x+1,ADD,620,1,5,2
1507,10x^2+13x+1,ADD,343,40,6,2
1508,6x^2+10x+2,ADD,404,2,4,2
1509,8x^2+12x+2,ADD,463,2,5,2
1510,9x^2+13x+2,ADD,342,71,6,2
1511,10x^2+14x+2,ADD,466,2,5,2
1512,5x^2+15x+8,ADD,582,8,4,2
1513,8x^2+13x+3,ADD,341,82,6,2
1514,8x^2+15x+5,ADD,302,223,6,2
1515,5x^2+14x+7,ADD,299,179,6,2
1516,6x^2+15x+7,ADD,576,1,5,2
1517,7x^2+16x+7,ADD,573,3,5,2
1518,8x^2+17x,ADD,462,0,4,2
1519,3x^2+8x+2,ADD,322,2,4,2
1520,4x^2+10x+2,ADD,403,2,4,2
1521,4x^2+11x+4,ADD,403,15,5,2
1522,5x^2+12x+2,ADD,566,0,5,2
1523,6x^2+14x+2,ADD,458,2,5,2
1524,7x^2+16x+2,ADD,568,0,5,2
1525,8x^2+18x+2,ADD,467,2,5,2
1526,6x^2+15x+4,ADD,572,0,5,2
1527,7x^2+17x+4,ADD,573,0,5,2
1528,6x^2+16x+6,ADD,459,6,5,2
1529,6x^2+23x,ADD,460,24,5,2
1530,3x^2+12x+4,ADD,594,4,4,2
1531,4x^2+16x+4,ADD,454,4,4,2
1532,5x^2+20x+4,ADD,595,4,4,2
1533,3x^2+14x+5,ADD,297,218,6,2
1534,4x^2+19x+5,ADD,396,101,6,2
1535,3x^2+16x+6,ADD,602,17,5,2
1536,3x^2+18x+7,ADD,608,7,4,2
1537,5x^2+11x+3,ADD,353,14,5,2
1538,5x^2+15x+5,ADD,582,5,4,2
1539,7x^2+16x+5,ADD,573,1,5,2
1540,7x^2+14x+3,ADD,556,3,4,2
1541,3x^2+7x+1,ADD,321,1,4,2
1542,3x^2+12x+6,ADD,594,6,4,2
1543,3x^2+13x+7,ADD,594,18,5,2
1544,3x^2+15x+9,ADD,602,9,4,2
1545,3x^2+16x+10,ADD,602,21,5,2
1546,4x^2+8x+1,ADD,352,1,4,2
1547,4x^2+14x+7,ADD,453,7,5,2
1548,4x^2+16x+9,ADD,454,9,4,2
1549,5x^2+9x+1,ADD,397,1,4,2
1550,6x^2+10x+1,ADD,404,1,4,2
1551,7x^2+11x+1,ADD,405,12,5,2
1552,8x^2+12x+1,ADD,463,1,5,2
1553,9x^2+13x+1,ADD,342,56,6,2
1554,10x^2+14x+1,ADD,466,1,5,2
1555,6x^2+14x+5,ADD,458,5,5,2
1556,7x^2+12x+2,ADD,301,153,6,2
1557,9x^2+14x+2,ADD,303,183,6,2
1558,5x^2+16x+8,ADD,582,19,5,2
1559,6x^2+12x+3,ADD,457,3,4,2
1560,8x^2+15x+4,ADD,302,212,6,2
1561,8x^2+16x+5,ADD,462,5,4,2
1562,5x^2+15x+7,ADD,582,7,4,2
1563,3x^2+9x+2,ADD,323,2,4,2
1564,4x^2+11x+2,ADD,403,13,5,2
1565,4x^2+12x+4,ADD,452,4,4,2
1566,5x^2+13x+2,ADD,338,75,6,2
1567,6x^2+15x+2,ADD,618,2,5,2
1568,7x^2+17x+2,ADD,340,77,6,2
1569,5x^2+14x+4,ADD,299,207,6,2
1570,6x^2+16x+4,ADD,459,4,5,2
1571,7x^2+18x+4,ADD,301,209,6,2
1572,6x^2+19x,ADD,460,0,4,2
1573,3x^2+11x+3,ADD,324,14,5,2
1574,4x^2+14x+3,ADD,453,3,5,2
1575,4x^2+15x+6,ADD,591,0,5,2
1576,5x^2+17x+3,ADD,589,0,5,2
1577,6x^2+20x+3,ADD,461,3,5,2
1578,5x^2+18x+6,ADD,592,0,5,2
1579,3x^2+15x+5,ADD,602,5,4,2
1580,4x^2+20x+5,ADD,456,5,4,2
1581,3x^2+17x+6,ADD,321,108,6,2
1582,3x^2+19x+7,ADD,608,18,5,2
1583,5x^2+12x+3,ADD,299,155,6,2
1584,7x^2+15x+3,ADD,556,14,5,2
1585,3x^2+25x,ADD,614,0,4,2
1586,3x^2+8x+1,ADD,322,1,4,2
1587,3x^2+14x+7,ADD,297,179,6,2
1588,3x^2+15x+8,ADD,602,8,4,2
1589,3x^2+16x+9,ADD,602,20,5,2
1590,4x^2+9x+1,ADD,396,1,4,2
1591,4x^2+13x+5,ADD,452,16,5,2
1592,4x^2+17x+9,ADD,454,20,5,2
1593,5x^2+10x+1,ADD,353,1,4,2
1594,6x^2+11x+1,ADD,404,12,5,2
1595,7x^2+12x+1,ADD,301,146,6,2
1596,8x^2+13x+1,ADD,341,57,6,2
1597,9x^2+14x+1,ADD,303,148,6,2
1598,6x^2+15x+5,ADD,618,5,5,2
1599,8x^2+14x+2,ADD,465,2,5,2
1600,5x^2+17x+8,ADD,592,2,5,2
1601,8x^2+15x+3,ADD,302,200,6,2
1602,8x^2+19x,ADD,400,29,5,2
1603,3x^2+10x+2,ADD,324,2,4,2
1604,4x^2+12x+2,ADD,452,2,4,2
1605,5x^2+14x+2,ADD,299,183,6,2
1606,6x^2+16x+2,ADD,459,2,5,2
1607,7x^2+18x+2,ADD,301,185,6,2
1608,5x^2+15x+4,ADD,582,4,4,2
1609,7x^2+19x+4,ADD,399,94,6,2
1610,3x^2+12x+3,ADD,594,3,4,2
1611,4x^2+15x+3,ADD,298,200,6,2
1612,4x^2+16x+6,ADD,454,6,4,2
1613,5x^2+18x+3,ADD,299,197,6,2
1614,6x^2+21x+3,ADD,619,3,5,2
1615,3x^2+14x+4,ADD,597,0,5,2
1616,4x^2+18x+4,ADD,455,4,5,2
1617,3x^2+18x+6,ADD,608,6,4,2
1618,3x^2+20x+7,ADD,297,240,6,2
1619,5x^2+17x+5,ADD,353,98,6,2
1620,3x^2+26x,ADD,608,27,5,2
1621,3x^2+9x+1,ADD,323,1,4,2
1622,3x^2+16x+8,ADD,602,19,5,2
1623,3x^2+17x+9,ADD,321,128,6,2
1624,4x^2+10x+1,ADD,403,1,4,2
1625,4x^2+14x+5,ADD,453,5,5,2
1626,5x^2+11x+1,ADD,353,12,5,2
1627,6x^2+12x+1,ADD,457,1,4,2
1628,7x^2+13x+1,ADD,340,58,6,2
1629,8x^2+14x+1,ADD,465,1,5,2
1630,9x^2+15x+1,ADD,621,1,5,2
1631,6x^2+16x+5,ADD,459,5,5,2
1632,9x^2+16x+2,ADD,303,184,6,2
1633,6x^2+14x+3,ADD,458,3,5,2
1634,8x^2+16x+3,ADD,462,3,4,2
1635,3x^2+11x+2,ADD,324,13,5,2
1636,4x^2+13x+2,ADD,452,13,5,2
1637,5x^2+15x+2,ADD,582,2,4,2
1638,6x^2+17x+2,ADD,385,77,6,2
1639,7x^2+19x+2,ADD,399,77,6,2
1640,5x^2+16x+4,ADD,582,15,5,2
1641,6x^2+18x+4,ADD,460,4,4,2
1642,3x^2+13x+3,ADD,594,14,5,2
1643,4x^2+16x+3,ADD,454,3,4,2
1644,4x^2+17x+6,ADD,454,17,5,2
1645,5x^2+19x+3,ADD,353,86,6,2
1646,3x^2+15x+4,ADD,602,4,4,2
1647,4x^2+19x+4,ADD,396,94,6,2
1648,3x^2+17x+5,ADD,605,0,5,2
1649,5x^2+18x+5,ADD,299,220,6,2
1650,7x^2+17x+3,ADD,340,87,6,2
1651,3x^2+10x+1,ADD,324,1,4,2
1652,3x^2+18x+9,ADD,608,9,4,2
1653,4x^2+11x+1,ADD,403,12,5,2
1654,4x^2+15x+5,ADD,298,223,6,2
1655,4x^2+17x+7,ADD,454,18,5,2
1656,5x^2+12x+1,ADD,299,146,6,2
1657,6x^2+13x+1,ADD,457,12,5,2
1658,7x^2+14x+1,ADD,556,1,4,2
1659,8x^2+15x+1,ADD,302,171,6,2
1660,9x^2+16x+1,ADD,303,149,6,2
1661,6x^2+15x+3,ADD,618,3,5,2
1662,8x^2+17x+3,ADD,462,14,5,2
1663,3x^2+12x+2,ADD,594,2,4,2
1664,4x^2+14x+2,ADD,453,2,5,2
1665,5x^2+16x+2,ADD,582,13,5,2
1666,6x^2+18x+2,ADD,460,2,4,2
1667,7x^2+20x+2,ADD,301,186,6,2
1668,6x^2+19x+4,ADD,460,15,5,2
1669,3x^2+14x+3,ADD,297,195,6,2
1670,4x^2+17x+3,ADD,454,14,5,2
1671,4x^2+18x+6,ADD,455,6,5,2
1672,5x^2+20x+3,ADD,595,3,4,2
1673,3x^2+16x+4,ADD,602,15,5,2
1674,4x^2+20x+4,ADD,456,4,4,2
1675,3x^2+18x+5,ADD,608,5,4,2
1676,3x^2+20x+6,ADD,611,0,5,2
1677,5x^2+19x+5,ADD,353,100,6,2
1678,7x^2+18x+3,ADD,301,197,6,2
1679,3x^2+11x+1,ADD,324,12,5,2
1680,4x^2+12x+1,ADD,452,1,4,2
1681,4x^2+18x+7,ADD,455,7,5,2
1682,5x^2+13x+1,ADD,338,60,6,2
1683,6x^2+14x+1,ADD,458,1,5,2
1684,7x^2+15x+1,ADD,556,12,5,2
1685,8x^2+16x+1,ADD,462,1,4,2
1686,6x^2+18x+5,ADD,460,5,4,2
1687,3x^2+13x+2,ADD,594,13,5,2
1688,4x^2+15x+2,ADD,298,188,6,2
1689,5x^2+17x+2,ADD,353,74,6,2
1690,6x^2+19x+2,ADD,460,13,5,2
1691,6x^2+20x+4,ADD,461,4,5,2
1692,3x^2+15x+3,ADD,602,3,4,2
1693,4x^2+18x+3,ADD,455,3,5,2
1694,5x^2+21x+3,ADD,595,14,5,2
1695,3x^2+17x+4,ADD,321,94,6,2
1696,4x^2+21x+4,ADD,456,15,5,2
1697,3x^2+19x+5,ADD,608,16,5,2
1698,3x^2+21x+6,ADD,612,6,4,2
1699,5x^2+20x+5,ADD,595,5,4,2
1700,3x^2+12x+1,ADD,594,1,4,2
1701,4x^2+13x+1,ADD,452,12,5,2
1702,4x^2+19x+7,ADD,396,115,6,2
1703,5x^2+14x+1,ADD,299,148,6,2
1704,6x^2+15x+1,ADD,618,1,5,2
1705,7x^2+16x+1,ADD,301,149,6,2
1706,8x^2+17x+1,ADD,462,12,5,2
1707,6x^2+19x+5,ADD,460,16,5,2
1708,3x^2+14x+2,ADD,297,183,6,2
1709,4x^2+16x+2,ADD,454,2,4,2
1710,5x^2+18x+2,ADD,299,185,6,2
1711,6x^2+20x+2,ADD,461,2,5,2
1712,3x^2+16x+3,ADD,602,14,5,2
1713,4x^2+19x+3,ADD,396,87,6,2
1714,5x^2+22x+3,ADD,582,84,6,2
1715,3x^2+18x+4,ADD,608,4,4,2
1716,4x^2+22x+4,ADD,452,94,6,2
1717,3x^2+20x+5,ADD,297,221,6,2
1718,3x^2+13x+1,ADD,594,12,5,2
1719,4x^2+14x+1,ADD,453,1,5,2
1720,5x^2+15x+1,ADD,582,1,4,2
1721,6x^2+16x+1,ADD,459,1,5,2
1722,7x^2+17x+1,ADD,340,62,6,2
1723,8x^2+18x+1,ADD,467,1,5,2
1724,3x^2+15x+2,ADD,602,2,4,2
1725,4x^2+17x+2,ADD,454,13,5,2
1726,5x^2+19x+2,ADD,353,76,6,2
1727,6x^2+21x+2,ADD,619,2,5,2
1728,3x^2+17x+3,ADD,321,87,6,2
1729,4x^2+20x+3,ADD,456,3,4,2
1730,3x^2+19x+4,ADD,608,15,5,2
1731,3x^2+21x+5,ADD,612,5,4,2
1732,3x^2+1,ADD,297,1,3,2
1733,3x^2+2,ADD,297,2,3,2
1734,3x^2+3,ADD,297,3,3,2
1735,3x^2+4,ADD,297,4,3,2
1736,3x^2+5,ADD,297,5,3,2
1737,3x^2+6,ADD,297,6,3,2
1738,3x^2+7,ADD,297,7,3,2
1739,3x^2+8,ADD,297,8,3,2
1740,3x^2+9,ADD,297,9,3,2
1741,3x^2+10,ADD,297,10,3,2
1742,3x^2+x+1,ADD,297,12,4,2
1743,3x^2+x+2,ADD,297,13,4,2
1744,3x^2+x+3,ADD,297,14,4,2
1745,3x^2+x+4,ADD,297,15,4,2
1746,3x^2+x+5,ADD,297,16,4,2
1747,3x^2+x+6,ADD,297,17,4,2
1748,3x^2+x+7,ADD,297,18,4,2
1749,3x^2+x+8,ADD,297,19,4,2
1750,3x^2+x+9,ADD,297,20,4,2
1751,3x^2+x+10,ADD,297,21,4,2
1752,3x^2+2x+2,ADD,316,2,4,2
1753,3x^2+2x+3,ADD,316,3,4,2
1754,3x^2+2x+4,ADD,316,4,4,2
1755,3x^2+2x+5,ADD,316,5,4,2
1756,3x^2+2x+6,ADD,316,6,4,2
1757,3x^2+2x+7,ADD,316,7,4,2
1758,3x^2+2x+8,ADD,316,8,4,2
1759,3x^2+2x+9,ADD,316,9,4,2
1760,3x^2+2x+10,ADD,316,10,4,2
1761,3x^2+3x+3,ADD,317,3,4,2
1762,3x^2+3x+4,ADD,317,4,4,2
1763,3x^2+3x+5,ADD,317,5,4,2
1764,3x^2+3x+6,ADD,317,6,4,2
1765,3x^2+3x+7,ADD,317,7,4,2
1766,3x^2+3x+8,ADD,317,8,4,2
1767,3x^2+3x+9,ADD,317,9,4,2
1768,3x^2+3x+10,ADD,317,10,4,2
1769,3x^2+5x+5,ADD,319,5,4,2
1770,3x^2+6x+6,ADD,320,6,4,2
1771,3x^2+7x+7,ADD,321,7,4,2
1772,3x^2+4x+8,ADD,318,8,4,2
1773,3x^2+5x+10,ADD,319,10,4,2
1774,3x^2+4x+5,ADD,318,5,4,2
1775,3x^2+4x+6,ADD,318,6,4,2
1776,3x^2+4x+7,ADD,318,7,4,2
1777,3x^2+5x+7,ADD,319,7,4,2
1778,3x^2+6x+7,ADD,320,7,4,2
1779,3x^2+5x+8,ADD,319,8,4,2
1780,3x^2+7x+8,ADD,321,8,4,2
1781,3x^2+4x+9,ADD,318,9,4,2
1782,3x^2+5x+9,ADD,319,9,4,2
1783,3x^2+7x+9,ADD,321,9,4,2
1784,3x^2+8x+9,ADD,322,9,4,2
1785,3x^2+4x+10,ADD,318,10,4,2
1786,3x^2+6x+10,ADD,320,10,4,2
1787,3x^2+8x+10,ADD,322,10,4,2
1788,3x^2+14x+1,ADD,297,148,6,2
1789,3x^2+16x+1,ADD,602,12,5,2
1790,3x^2+18x+1,ADD,608,1,4,2
1791,3x^2+20x+1,ADD,297,151,6,2
1792,3x^2+22x+1,ADD,612,12,5,2
1793,3x^2+15x+1,ADD,602,1,4,2
1794,3x^2+17x+1,ADD,321,62,6,2
1795,3x^2+23x+1,ADD,602,60,6,2
1796,3x^2+26x+1,ADD,608,60,6,2
1797,3x^2+19x+1,ADD,608,12,5,2
1798,3x^2+21x+1,ADD,612,1,4,2
1799,3x^2+16x+2,ADD,602,13,5,2
1800,3x^2+18x+2,ADD,608,2,4,2
1801,3x^2+20x+2,ADD,297,186,6,2
1802,3x^2+22x+2,ADD,612,13,5,2
1803,3x^2+17x+2,ADD,321,77,6,2
1804,3x^2+23x+2,ADD,602,75,6,2
1805,3x^2+19x+2,ADD,608,13,5,2
1806,3x^2+21x+2,ADD,612,2,4,2
1807,3x^2+18x+3,ADD,608,3,4,2
1808,3x^2+20x+3,ADD,297,198,6,2
1809,3x^2+22x+3,ADD,612,14,5,2
1810,3x^2+23x+3,ADD,602,85,6,2
1811,3x^2+19x+3,ADD,608,14,5,2
1812,3x^2+21x+3,ADD,612,3,4,2
1813,3x^2+20x+4,ADD,297,210,6,2
1814,3x^2+22x+4,ADD,612,15,5,2
1815,3x^2+23x+4,ADD,597,29,6,2
1816,3x^2+21x+4,ADD,612,4,4,2
1817,3x^2+22x+5,ADD,612,16,5,2
1818,3x^2+24x+1,ADD,614,1,4,2
1819,3x^2+24x+2,ADD,614,2,4,2
1820,3x^2+24x+3,ADD,614,3,4,2
1821,3x^2+25x+1,ADD,614,12,5,2
